State,District,Block,Gram Panchayat,Village,SHG Code,SHG Name,SHG NIC Code,SHG Category,Date of Formation,Active Members,Primary Parent CBO (VO),Secondary Parent CBO (CLF),Promoted By,Promoters Name,Co-option Status,Co-option/Revival Date,SHG Type,Special SHG Type,Meeting Frequency,Savings Frequency,Savings Amount,Tenure of Office Bearers (Months),Primary Livelihoods,Secondary Livelihoods,Tertiary Livelihoods,Status (Active/Inactive),1st Account Number,1st Account Type,1st IFSC,1st Branch Name,1st Bank Name,1st Account Opening Date,is_synthetic
RAJASTHAN,Kota,Kota South,GP_905,Village_905,40008335914,Vikas Kota Group,170364,OTH,,10,VO_RAJ_905,CLF_RAJ_905,SGSY,,No,,Woman(Regular),none,Weekly,Monthly,67,12,-,-,-,Active,594749489602.0,Savings (Default),SBIN4968815,Kota,STATE BANK OF INDIA,,True
RAJASTHAN,Udaipur,Udaipur South,GP_906,Village_906,40008335915,Udyog Udaipur Mandal,473061,GEN,,11,VO_RAJ_906,CLF_RAJ_906,NRLM,,No,,Woman(Regular),none,Weekly,Monthly,56,24,-,shg_horticulture,-,Active,774874578994.0,Savings (Default),SBIN3051656,Udaipur,BANK OF BARODA,,True
RAJASTHAN,Banswara,Banswara North,GP_907,Village_907,40008335916,Prerna Banswara Group,739710,OTH,,11,VO_RAJ_907,CLF_RAJ_907,Other,,No,,Woman(Regular),none,Weekly,Monthly,19,36,shg_agriculture,-,-,Active,943911560418.0,Savings (Default),SBIN2753294,Banswara,PUNJAB NATIONAL BANK,,True
RAJASTHAN,Churu,Churu North,GP_908,Village_908,40008335917,Asha Churu SHG,128294,OTH,,11,VO_RAJ_908,CLF_RAJ_908,SGSY,,No,,Woman(Regular),none,Weekly,Monthly,44,12,shg_agriculture,-,-,Active,376882616300.0,Savings (Default),SBIN5307192,Churu,STATE BANK OF INDIA,,True
RAJASTHAN,Nagaur,Nagaur South,GP_909,Village_909,40008335918,Vikas Nagaur Samiti,657910,GEN,,10,VO_RAJ_909,CLF_RAJ_909,NRLM,,No,,Woman(Regular),none,Weekly,Monthly,28,24,shg_agriculture,-,-,Active,208689046246.0,Savings (Default),SBIN4564260,Nagaur,CANARA BANK,,True
RAJASTHAN,Udaipur,Udaipur North,GP_910,Village_910,40008335919,Vikas Udaipur SHG,575062,OTH,,13,VO_RAJ_910,CLF_RAJ_910,NRLM,,No,,Woman(Regular),none,Weekly,Monthly,14,36,shg_manufacturing,shg_fishery,-,Active,324209676523.0,Savings (Default),SBIN2171436,Udaipur,STATE BANK OF INDIA,,True
RAJASTHAN,Dungarpur,Dungarpur West,GP_911,Village_911,40008335920,Jyoti Dungarpur SHG,711746,GEN,,9,VO_RAJ_911,CLF_RAJ_911,NRLM,,No,,Woman(Regular),none,Weekly,Monthly,36,12,shg_manufacturing,shg_livestock,shg_manufacturing,Active,424697832583.0,Savings (Default),SBIN8896808,Dungarpur,PUNJAB NATIONAL BANK,,True
RAJASTHAN,Ajmer,Ajmer Central,GP_912,Village_912,40008335921,Sangam Ajmer SHG,350308,OTH,,10,VO_RAJ_912,CLF_RAJ_912,SGSY,,No,,Woman(Regular),none,Weekly,Monthly,76,12,shg_livestock,shg_livestock,-,Active,117995382591.0,Savings (Default),SBIN3769629,Ajmer,UNION BANK,,True
RAJASTHAN,Jodhpur,Jodhpur South,GP_913,Village_913,40008335922,Sahayog Jodhpur Mandal,992248,OBC,,11,VO_RAJ_913,CLF_RAJ_913,NRLM,,No,,Woman(Regular),none,Weekly,Monthly,34,12,shg_manufacturing,shg_livestock,shg_livestock,Active,700145885804.0,Savings (Default),SBIN3609202,Jodhpur,PUNJAB NATIONAL BANK,,True
RAJASTHAN,Dungarpur,Dungarpur North,GP_914,Village_914,40008335923,Shakti Dungarpur Samiti,737850,GEN,,11,VO_RAJ_914,CLF_RAJ_914,NRLM,,No,,Woman(Regular),none,Weekly,Monthly,100,12,-,-,shg_manufacturing,Active,118476671618.0,Savings (Default),SBIN9189702,Dungarpur,UNION BANK,,True
RAJASTHAN,Barmer,Barmer North,GP_915,Village_915,40008335924,Asha Barmer Mandal,900300,OBC,,10,VO_RAJ_915,CLF_RAJ_915,NRLM,,No,,Woman(Regular),none,Weekly,Monthly,61,24,shg_manufacturing,-,shg_livestock,Active,159865734443.0,Savings (Default),SBIN6121214,Barmer,PUNJAB NATIONAL BANK,,True
RAJASTHAN,Sikar,Sikar West,GP_916,Village_916,40008335925,Prerna Sikar SHG,923680,ST,,9,VO_RAJ_916,CLF_RAJ_916,NRLM,,No,,Woman(Regular),none,Weekly,Monthly,52,36,shg_agriculture,-,-,Active,798044783823.0,Savings (Default),SBIN7861529,Sikar,PUNJAB NATIONAL BANK,,True
RAJASTHAN,Bharatpur,Bharatpur Rural,GP_917,Village_917,40008335926,Sahayog Bharatpur Sangathan,810539,GEN,,13,VO_RAJ_917,CLF_RAJ_917,NRLM,,No,,Woman(Regular),none,Weekly,Monthly,27,24,-,-,shg_services,Active,323221877911.0,Savings (Default),SBIN7605728,Bharatpur,STATE BANK OF INDIA,,True
RAJASTHAN,Jaipur,Jaipur South,GP_918,Village_918,40008335927,Sahayog Jaipur Group,416986,SC,,10,VO_RAJ_918,CLF_RAJ_918,SGSY,,No,,Woman(Regular),none,Weekly,Monthly,44,36,-,shg_manufacturing,shg_livestock,Active,506248097156.0,Savings (Default),SBIN6300006,Jaipur,STATE BANK OF INDIA,,True
RAJASTHAN,Jaipur,Jaipur North,GP_919,Village_919,40008335928,Janani Jaipur Sangathan,562733,OTH,,10,VO_RAJ_919,CLF_RAJ_919,SGSY,,No,,Woman(Regular),none,Weekly,Monthly,61,24,shg_agriculture,-,shg_livestock,Active,487038236218.0,Savings (Default),SBIN2959532,Jaipur,PUNJAB NATIONAL BANK,,True
RAJASTHAN,Bharatpur,Bharatpur North,GP_920,Village_920,40008335929,Navjyoti Bharatpur Group,478891,OBC,,9,VO_RAJ_920,CLF_RAJ_920,NRLM,,No,,Woman(Regular),none,Weekly,Monthly,80,36,shg_manufacturing,-,shg_livestock,Active,700711448992.0,Savings (Default),SBIN8913819,Bharatpur,PUNJAB NATIONAL BANK,,True
RAJASTHAN,Bharatpur,Bharatpur Rural,GP_921,Village_921,40008335930,Prerna Bharatpur Samiti,397439,OBC,,11,VO_RAJ_921,CLF_RAJ_921,NRLM,,No,,Woman(Regular),none,Weekly,Monthly,1,12,shg_agriculture,shg_manufacturing,shg_manufacturing,Active,32472351345.0,Savings (Default),SBIN7921950,Bharatpur,CANARA BANK,,True
RAJASTHAN,Ajmer,Ajmer East,GP_922,Village_922,40008335931,Shakti Ajmer Samiti,574942,ST,,12,VO_RAJ_922,CLF_RAJ_922,SGSY,,No,,Woman(Regular),none,Weekly,Monthly,100,12,shg_agriculture,shg_livestock,-,Active,603308103567.0,Savings (Default),SBIN8514365,Ajmer,UNION BANK,,True
RAJASTHAN,Bharatpur,Bharatpur North,GP_923,Village_923,40008335932,Sahayog Bharatpur Mandal,759717,OTH,,10,VO_RAJ_923,CLF_RAJ_923,NRLM,,No,,Woman(Regular),none,Weekly,Monthly,24,24,-,-,-,Active,488342563632.0,Savings (Default),SBIN6672431,Bharatpur,BANK OF BARODA,,True
RAJASTHAN,Bikaner,Bikaner West,GP_924,Village_924,40008335933,Shakti Bikaner Sangathan,183608,OTH,,10,VO_RAJ_924,CLF_RAJ_924,NRLM,,No,,Woman(Regular),none,Weekly,Monthly,35,36,shg_livestock,shg_manufacturing,shg_fishery,Active,617874941922.0,Savings (Default),SBIN7491440,Bikaner,UNION BANK,,True
RAJASTHAN,Churu,Churu North,GP_925,Village_925,40008335934,Grameen Churu Group,156601,GEN,,10,VO_RAJ_925,CLF_RAJ_925,SGSY,,No,,Woman(Regular),none,Weekly,Monthly,83,24,shg_agriculture,shg_livestock,-,Active,634018295773.0,Savings (Default),SBIN7182674,Churu,PUNJAB NATIONAL BANK,,True
RAJASTHAN,Jaipur,Jaipur Rural,GP_926,Village_926,40008335935,Mahila Jaipur Mandal,163031,OTH,,12,VO_RAJ_926,CLF_RAJ_926,SGSY,,No,,Woman(Regular),none,Weekly,Monthly,84,36,shg_manufacturing,shg_manufacturing,shg_livestock,Active,434879173520.0,Savings (Default),SBIN7217031,Jaipur,UNION BANK,,True
RAJASTHAN,Jodhpur,Jodhpur South,GP_927,Village_927,40008335936,Grameen Jodhpur Sangathan,511832,GEN,,10,VO_RAJ_927,CLF_RAJ_927,SGSY,,No,,Woman(Regular),none,Weekly,Monthly,33,36,shg_manufacturing,-,-,Active,197863406109.0,Savings (Default),SBIN4140312,Jodhpur,CANARA BANK,,True
RAJASTHAN,Dungarpur,Dungarpur Rural,GP_928,Village_928,40008335937,Grameen Dungarpur Mandal,367733,GEN,,12,VO_RAJ_928,CLF_RAJ_928,SGSY,,No,,Woman(Regular),none,Weekly,Monthly,20,12,shg_manufacturing,shg_manufacturing,-,Active,514649025010.0,Savings (Default),SBIN5213657,Dungarpur,PUNJAB NATIONAL BANK,,True
RAJASTHAN,Jaipur,Jaipur South,GP_929,Village_929,40008335938,Shakti Jaipur Sangathan,346514,GEN,,11,VO_RAJ_929,CLF_RAJ_929,SGSY,,No,,Woman(Regular),none,Weekly,Monthly,26,36,shg_manufacturing,-,-,Active,802899539828.0,Savings (Default),SBIN6089020,Jaipur,PUNJAB NATIONAL BANK,,True
RAJASTHAN,Barmer,Barmer South,GP_930,Village_930,40008335939,Sahayog Barmer Samiti,603188,GEN,,10,VO_RAJ_930,CLF_RAJ_930,Other,,No,,Woman(Regular),none,Weekly,Monthly,56,36,-,-,shg_livestock,Active,436950931484.0,Savings (Default),SBIN8547163,Barmer,UNION BANK,,True
RAJASTHAN,Jaipur,Jaipur Central,GP_931,Village_931,40008335940,Shakti Jaipur Sangathan,547759,SC,,11,VO_RAJ_931,CLF_RAJ_931,NRLM,,No,,Woman(Regular),none,Weekly,Monthly,48,12,shg_trading,shg_livestock,shg_livestock,Active,287911542467.0,Savings (Default),SBIN2423932,Jaipur,STATE BANK OF INDIA,,True
RAJASTHAN,Bharatpur,Bharatpur West,GP_932,Village_932,40008335941,Sahayog Bharatpur Sangathan,268442,OTH,,10,VO_RAJ_932,CLF_RAJ_932,SGSY,,No,,Woman(Regular),none,Weekly,Monthly,22,36,-,shg_agriculture,-,Active,161441347494.0,Savings (Default),SBIN3313462,Bharatpur,PUNJAB NATIONAL BANK,,True
RAJASTHAN,Tonk,Tonk Rural,GP_933,Village_933,40008335942,Shakti Tonk SHG,898953,OTH,,11,VO_RAJ_933,CLF_RAJ_933,NRLM,,No,,Woman(Regular),none,Weekly,Monthly,28,12,-,shg_livestock,-,Active,958294385734.0,Savings (Default),SBIN2499582,Tonk,STATE BANK OF INDIA,,True
RAJASTHAN,Churu,Churu South,GP_934,Village_934,40008335943,Shakti Churu Samiti,848640,OTH,,11,VO_RAJ_934,CLF_RAJ_934,NRLM,,No,,Woman(Regular),none,Weekly,Monthly,65,24,shg_agriculture,shg_livestock,-,Active,768773641503.0,Savings (Default),SBIN1856403,Churu,STATE BANK OF INDIA,,True
RAJASTHAN,Ajmer,Ajmer East,GP_935,Village_935,40008335944,Samridhi Ajmer Mandal,413866,OTH,,10,VO_RAJ_935,CLF_RAJ_935,NRLM,,No,,Woman(Regular),none,Weekly,Monthly,33,36,shg_manufacturing,-,-,Active,534529495313.0,Savings (Default),SBIN2152905,Ajmer,UNION BANK,,True
RAJASTHAN,Barmer,Barmer Rural,GP_936,Village_936,40008335945,Sangam Barmer Mandal,714118,ST,,14,VO_RAJ_936,CLF_RAJ_936,NRLM,,No,,Woman(Regular),none,Weekly,Monthly,15,24,shg_livestock,shg_livestock,shg_livestock,Active,458214860000.0,Savings (Default),SBIN2510192,Barmer,CANARA BANK,,True
RAJASTHAN,Alwar,Alwar East,GP_937,Village_937,40008335946,Sahayog Alwar Sangathan,952781,GEN,,12,VO_RAJ_937,CLF_RAJ_937,NRLM,,No,,Woman(Regular),none,Weekly,Monthly,31,12,-,-,-,Active,394649404175.0,Savings (Default),SBIN9720958,Alwar,BANK OF BARODA,,True
RAJASTHAN,Udaipur,Udaipur West,GP_938,Village_938,40008335947,Prerna Udaipur Mandal,684122,ST,,9,VO_RAJ_938,CLF_RAJ_938,SGSY,,No,,Woman(Regular),none,Weekly,Monthly,90,36,shg_agriculture,shg_livestock,shg_fishery,Active,284692167930.0,Savings (Default),SBIN9150589,Udaipur,BANK OF BARODA,,True
RAJASTHAN,Dungarpur,Dungarpur South,GP_939,Village_939,40008335948,Janani Dungarpur Samiti,238363,GEN,,11,VO_RAJ_939,CLF_RAJ_939,NRLM,,No,,Woman(Regular),none,Weekly,Monthly,15,12,shg_agriculture,shg_agriculture,shg_livestock,Active,36647194685.0,Savings (Default),SBIN3150268,Dungarpur,UNION BANK,,True
RAJASTHAN,Bharatpur,Bharatpur East,GP_940,Village_940,40008335949,Janani Bharatpur SHG,805319,OTH,,10,VO_RAJ_940,CLF_RAJ_940,SGSY,,No,,Woman(Regular),none,Weekly,Monthly,10,12,shg_livestock,-,-,Active,517098991225.0,Savings (Default),SBIN9170378,Bharatpur,PUNJAB NATIONAL BANK,,True
RAJASTHAN,Ajmer,Ajmer Rural,GP_941,Village_941,40008335950,Swayam Ajmer Group,439617,OTH,,12,VO_RAJ_941,CLF_RAJ_941,NRLM,,No,,Woman(Regular),none,Weekly,Monthly,71,12,shg_manufacturing,-,shg_manufacturing,Active,117391048838.0,Savings (Default),SBIN6077274,Ajmer,BANK OF BARODA,,True
RAJASTHAN,Dungarpur,Dungarpur North,GP_942,Village_942,40008335951,Mahila Dungarpur SHG,142534,GEN,,10,VO_RAJ_942,CLF_RAJ_942,SGSY,,No,,Woman(Regular),none,Weekly,Monthly,15,12,shg_livestock,-,-,Active,919783505044.0,Savings (Default),SBIN7561130,Dungarpur,UNION BANK,,True
RAJASTHAN,Churu,Churu West,GP_943,Village_943,40008335952,Sangam Churu SHG,379424,OTH,,10,VO_RAJ_943,CLF_RAJ_943,NRLM,,No,,Woman(Regular),none,Weekly,Monthly,38,12,shg_manufacturing,shg_livestock,shg_livestock,Active,79792660012.0,Savings (Default),SBIN8626978,Churu,BANK OF BARODA,,True
RAJASTHAN,Udaipur,Udaipur North,GP_944,Village_944,40008335953,Prerna Udaipur SHG,431824,SC,,10,VO_RAJ_944,CLF_RAJ_944,SGSY,,No,,Woman(Regular),none,Weekly,Monthly,44,36,shg_agriculture,shg_livestock,-,Active,809415480364.0,Savings (Default),SBIN7740578,Udaipur,UNION BANK,,True
RAJASTHAN,Alwar,Alwar South,GP_945,Village_945,40008335954,Asha Alwar Group,204077,OBC,,10,VO_RAJ_945,CLF_RAJ_945,SGSY,,No,,Woman(Regular),none,Weekly,Monthly,62,36,shg_agriculture,shg_livestock,-,Active,560905519506.0,Savings (Default),SBIN6233402,Alwar,PUNJAB NATIONAL BANK,,True
RAJASTHAN,Jodhpur,Jodhpur North,GP_946,Village_946,40008335955,Asha Jodhpur Mandal,979000,OBC,,11,VO_RAJ_946,CLF_RAJ_946,SGSY,,No,,Woman(Regular),none,Weekly,Monthly,52,12,-,shg_manufacturing,-,Active,444258190698.0,Savings (Default),SBIN7397393,Jodhpur,BANK OF BARODA,,True
RAJASTHAN,Bharatpur,Bharatpur West,GP_947,Village_947,40008335956,Jyoti Bharatpur Mandal,321822,OTH,,13,VO_RAJ_947,CLF_RAJ_947,SGSY,,No,,Woman(Regular),none,Weekly,Monthly,56,24,-,-,-,Active,209163547604.0,Savings (Default),SBIN6038826,Bharatpur,STATE BANK OF INDIA,,True
RAJASTHAN,Sikar,Sikar West,GP_948,Village_948,40008335957,Vikas Sikar SHG,696264,SC,,11,VO_RAJ_948,CLF_RAJ_948,NRLM,,No,,Woman(Regular),none,Weekly,Monthly,1,12,-,shg_livestock,-,Active,901747509497.0,Savings (Default),SBIN3595787,Sikar,STATE BANK OF INDIA,,True
RAJASTHAN,Jaipur,Jaipur East,GP_949,Village_949,40008335958,Grameen Jaipur Sangathan,493775,GEN,,11,VO_RAJ_949,CLF_RAJ_949,NRLM,,No,,Woman(Regular),none,Weekly,Monthly,1,12,shg_agriculture,shg_livestock,-,Active,952954152910.0,Savings (Default),SBIN3528771,Jaipur,BANK OF BARODA,,True
RAJASTHAN,Sikar,Sikar Central,GP_950,Village_950,40008335959,Mahila Sikar Samiti,567597,GEN,,9,VO_RAJ_950,CLF_RAJ_950,NRLM,,No,,Woman(Regular),none,Weekly,Monthly,31,12,shg_agriculture,shg_manufacturing,shg_livestock,Active,48390608933.0,Savings (Default),SBIN1222360,Sikar,UNION BANK,,True
RAJASTHAN,Alwar,Alwar East,GP_951,Village_951,40008335960,Shakti Alwar Group,939757,ST,,9,VO_RAJ_951,CLF_RAJ_951,NRLM,,No,,Woman(Regular),none,Weekly,Monthly,43,12,-,shg_manufacturing,-,Active,137250137846.0,Savings (Default),SBIN1905530,Alwar,CANARA BANK,,True
RAJASTHAN,Udaipur,Udaipur West,GP_952,Village_952,40008335961,Sahayog Udaipur Mandal,228297,GEN,,9,VO_RAJ_952,CLF_RAJ_952,NRLM,,No,,Woman(Regular),none,Weekly,Monthly,60,36,-,-,-,Active,71226285479.0,Savings (Default),SBIN8080256,Udaipur,UNION BANK,,True
RAJASTHAN,Alwar,Alwar Central,GP_953,Village_953,40008335962,Jyoti Alwar Sangathan,345219,GEN,,9,VO_RAJ_953,CLF_RAJ_953,SGSY,,No,,Woman(Regular),none,Weekly,Monthly,69,12,shg_manufacturing,shg_livestock,-,Active,506438404326.0,Savings (Default),SBIN7119025,Alwar,BANK OF BARODA,,True
RAJASTHAN,Dungarpur,Dungarpur East,GP_954,Village_954,40008335963,Pragati Dungarpur Mandal,222820,GEN,,11,VO_RAJ_954,CLF_RAJ_954,NRLM,,No,,Woman(Regular),none,Weekly,Monthly,40,36,shg_manufacturing,-,shg_livestock,Active,690724674320.0,Savings (Default),SBIN9006428,Dungarpur,PUNJAB NATIONAL BANK,,True
RAJASTHAN,Bikaner,Bikaner East,GP_955,Village_955,40008335964,Grameen Bikaner SHG,751528,OBC,,9,VO_RAJ_955,CLF_RAJ_955,NRLM,,No,,Woman(Regular),none,Weekly,Monthly,60,36,shg_agriculture,shg_livestock,-,Active,347797636190.0,Savings (Default),SBIN6802595,Bikaner,CANARA BANK,,True
RAJASTHAN,Barmer,Barmer West,GP_956,Village_956,40008335965,Janani Barmer Sangathan,190407,GEN,,11,VO_RAJ_956,CLF_RAJ_956,SGSY,,No,,Woman(Regular),none,Weekly,Monthly,57,36,shg_agriculture,shg_livestock,-,Active,938657108403.0,Savings (Default),SBIN9273640,Barmer,PUNJAB NATIONAL BANK,,True
RAJASTHAN,Sikar,Sikar Rural,GP_957,Village_957,40008335966,Pragati Sikar Sangathan,788348,OTH,,10,VO_RAJ_957,CLF_RAJ_957,SGSY,,No,,Woman(Regular),none,Weekly,Monthly,1,24,shg_agriculture,shg_livestock,-,Active,440716748205.0,Savings (Default),SBIN5283822,Sikar,BANK OF BARODA,,True
RAJASTHAN,Udaipur,Udaipur North,GP_958,Village_958,40008335967,Navjyoti Udaipur Group,325008,GEN,,12,VO_RAJ_958,CLF_RAJ_958,NRLM,,No,,Woman(Regular),none,Weekly,Monthly,13,36,-,shg_livestock,shg_manufacturing,Active,997803244590.0,Savings (Default),SBIN6841575,Udaipur,STATE BANK OF INDIA,,True
RAJASTHAN,Jodhpur,Jodhpur West,GP_959,Village_959,40008335968,Asha Jodhpur Mandal,914192,OTH,,11,VO_RAJ_959,CLF_RAJ_959,NRLM,,No,,Woman(Regular),none,Weekly,Monthly,76,24,shg_agriculture,shg_manufacturing,shg_manufacturing,Active,645913326043.0,Savings (Default),SBIN9429207,Jodhpur,UNION BANK,,True
RAJASTHAN,Churu,Churu Central,GP_960,Village_960,40008335969,Prerna Churu SHG,824050,GEN,,11,VO_RAJ_960,CLF_RAJ_960,NRLM,,No,,Woman(Regular),none,Weekly,Monthly,1,24,shg_livestock,shg_livestock,-,Active,756646773370.0,Savings (Default),SBIN4187767,Churu,BANK OF BARODA,,True
RAJASTHAN,Nagaur,Nagaur South,GP_961,Village_961,40008335970,Samridhi Nagaur Mandal,303109,OBC,,11,VO_RAJ_961,CLF_RAJ_961,NRLM,,No,,Woman(Regular),none,Weekly,Monthly,29,36,shg_agriculture,shg_livestock,-,Active,149257095829.0,Savings (Default),SBIN3987346,Nagaur,STATE BANK OF INDIA,,True
RAJASTHAN,Jodhpur,Jodhpur North,GP_962,Village_962,40008335971,Vikas Jodhpur Sangathan,372649,GEN,,12,VO_RAJ_962,CLF_RAJ_962,NRLM,,No,,Woman(Regular),none,Weekly,Monthly,48,12,shg_agriculture,shg_livestock,shg_trading,Active,719688561844.0,Savings (Default),SBIN5291527,Jodhpur,CANARA BANK,,True
RAJASTHAN,Jaipur,Jaipur North,GP_963,Village_963,40008335972,Grameen Jaipur Mandal,554001,SC,,10,VO_RAJ_963,CLF_RAJ_963,NRLM,,No,,Woman(Regular),none,Weekly,Monthly,10,36,shg_agriculture,shg_livestock,shg_livestock,Active,855399750991.0,Savings (Default),SBIN1468950,Jaipur,STATE BANK OF INDIA,,True
RAJASTHAN,Banswara,Banswara South,GP_964,Village_964,40008335973,Udyog Banswara SHG,448708,ST,,12,VO_RAJ_964,CLF_RAJ_964,NRLM,,No,,Woman(Regular),none,Weekly,Monthly,1,12,shg_livestock,-,shg_livestock,Active,621558893033.0,Savings (Default),SBIN5547993,Banswara,UNION BANK,,True
RAJASTHAN,Udaipur,Udaipur South,GP_965,Village_965,40008335974,Asha Udaipur Group,971461,SC,,11,VO_RAJ_965,CLF_RAJ_965,NRLM,,No,,Woman(Regular),none,Weekly,Monthly,1,24,shg_agriculture,shg_livestock,shg_agriculture,Active,448972577353.0,Savings (Default),SBIN8267450,Udaipur,UNION BANK,,True
RAJASTHAN,Tonk,Tonk Central,GP_966,Village_966,40008335975,Samridhi Tonk Mandal,929146,GEN,,10,VO_RAJ_966,CLF_RAJ_966,NRLM,,No,,Woman(Regular),none,Weekly,Monthly,1,36,shg_livestock,shg_manufacturing,shg_fishery,Active,461282233704.0,Savings (Default),SBIN6794085,Tonk,UNION BANK,,True
RAJASTHAN,Udaipur,Udaipur Central,GP_967,Village_967,40008335976,Samridhi Udaipur Mandal,504329,GEN,,11,VO_RAJ_967,CLF_RAJ_967,SGSY,,No,,Woman(Regular),none,Weekly,Monthly,5,36,shg_livestock,-,-,Active,596103078686.0,Savings (Default),SBIN5859431,Udaipur,CANARA BANK,,True
RAJASTHAN,Jodhpur,Jodhpur East,GP_968,Village_968,40008335977,Janani Jodhpur Mandal,322308,SC,,10,VO_RAJ_968,CLF_RAJ_968,SGSY,,No,,Woman(Regular),none,Weekly,Monthly,123,12,-,-,shg_livestock,Active,172315080587.0,Savings (Default),SBIN4768963,Jodhpur,UNION BANK,,True
RAJASTHAN,Dungarpur,Dungarpur Central,GP_969,Village_969,40008335978,Grameen Dungarpur Group,432968,SC,,11,VO_RAJ_969,CLF_RAJ_969,SGSY,,No,,Woman(Regular),none,Weekly,Monthly,32,24,shg_livestock,shg_livestock,shg_horticulture,Active,289071525675.0,Savings (Default),SBIN1089476,Dungarpur,BANK OF BARODA,,True
RAJASTHAN,Barmer,Barmer Central,GP_970,Village_970,40008335979,Samridhi Barmer Sangathan,568718,ST,,14,VO_RAJ_970,CLF_RAJ_970,NRLM,,No,,Woman(Regular),none,Weekly,Monthly,1,24,shg_agriculture,shg_livestock,shg_livestock,Active,514431954248.0,Savings (Default),SBIN6676105,Barmer,BANK OF BARODA,,True
RAJASTHAN,Alwar,Alwar South,GP_971,Village_971,40008335980,Prerna Alwar SHG,723351,ST,,10,VO_RAJ_971,CLF_RAJ_971,SGSY,,No,,Woman(Regular),none,Weekly,Monthly,42,36,-,shg_agriculture,-,Active,127578465850.0,Savings (Default),SBIN4617248,Alwar,BANK OF BARODA,,True
RAJASTHAN,Bharatpur,Bharatpur North,GP_972,Village_972,40008335981,Navjyoti Bharatpur Samiti,303027,OBC,,13,VO_RAJ_972,CLF_RAJ_972,SGSY,,No,,Woman(Regular),none,Weekly,Monthly,36,24,shg_agriculture,-,-,Active,282679023986.0,Savings (Default),SBIN2472557,Bharatpur,CANARA BANK,,True
RAJASTHAN,Tonk,Tonk Rural,GP_973,Village_973,40008335982,Swayam Tonk SHG,660318,OBC,,10,VO_RAJ_973,CLF_RAJ_973,NRLM,,No,,Woman(Regular),none,Weekly,Monthly,36,36,shg_livestock,shg_livestock,-,Active,982351461586.0,Savings (Default),SBIN9093416,Tonk,BANK OF BARODA,,True
RAJASTHAN,Banswara,Banswara South,GP_974,Village_974,40008335983,Sahayog Banswara Group,822911,GEN,,9,VO_RAJ_974,CLF_RAJ_974,NRLM,,No,,Woman(Regular),none,Weekly,Monthly,27,36,-,-,-,Active,375418116368.0,Savings (Default),SBIN2037874,Banswara,UNION BANK,,True
RAJASTHAN,Bharatpur,Bharatpur East,GP_975,Village_975,40008335984,Swayam Bharatpur Group,577654,OBC,,10,VO_RAJ_975,CLF_RAJ_975,SGSY,,No,,Woman(Regular),none,Weekly,Monthly,25,36,shg_livestock,-,-,Active,698336545663.0,Savings (Default),SBIN5450217,Bharatpur,BANK OF BARODA,,True
RAJASTHAN,Bikaner,Bikaner South,GP_976,Village_976,40008335985,Udyog Bikaner Sangathan,394651,ST,,12,VO_RAJ_976,CLF_RAJ_976,SGSY,,No,,Woman(Regular),none,Weekly,Monthly,80,12,-,shg_horticulture,shg_livestock,Active,257802135640.0,Savings (Default),SBIN2000373,Bikaner,UNION BANK,,True
RAJASTHAN,Banswara,Banswara North,GP_977,Village_977,40008335986,Sahayog Banswara Sangathan,710732,GEN,,10,VO_RAJ_977,CLF_RAJ_977,SGSY,,No,,Woman(Regular),none,Weekly,Monthly,53,12,-,-,-,Active,984434017281.0,Savings (Default),SBIN4690466,Banswara,UNION BANK,,True
RAJASTHAN,Barmer,Barmer West,GP_978,Village_978,40008335987,Sangam Barmer SHG,351567,OBC,,9,VO_RAJ_978,CLF_RAJ_978,NRLM,,No,,Woman(Regular),none,Weekly,Monthly,82,12,shg_manufacturing,shg_agriculture,shg_livestock,Active,723887638038.0,Savings (Default),SBIN7417222,Barmer,BANK OF BARODA,,True
RAJASTHAN,Udaipur,Udaipur South,GP_979,Village_979,40008335988,Swayam Udaipur Sangathan,288592,ST,,9,VO_RAJ_979,CLF_RAJ_979,NRLM,,No,,Woman(Regular),none,Weekly,Monthly,123,36,shg_agriculture,shg_livestock,-,Active,298818446368.0,Savings (Default),SBIN6700719,Udaipur,PUNJAB NATIONAL BANK,,True
RAJASTHAN,Kota,Kota West,GP_980,Village_980,40008335989,Shakti Kota Mandal,132237,OTH,,9,VO_RAJ_980,CLF_RAJ_980,NRLM,,No,,Woman(Regular),none,Weekly,Monthly,53,36,shg_agriculture,shg_manufacturing,-,Active,556053812265.0,Savings (Default),SBIN7560741,Kota,UNION BANK,,True
RAJASTHAN,Sikar,Sikar Central,GP_981,Village_981,40008335990,Samridhi Sikar Group,699025,SC,,9,VO_RAJ_981,CLF_RAJ_981,SGSY,,No,,Woman(Regular),none,Weekly,Monthly,7,36,shg_agriculture,shg_livestock,-,Active,45698301756.0,Savings (Default),SBIN7888612,Sikar,PUNJAB NATIONAL BANK,,True
RAJASTHAN,Churu,Churu West,GP_982,Village_982,40008335991,Prerna Churu Sangathan,928682,OTH,,11,VO_RAJ_982,CLF_RAJ_982,NRLM,,No,,Woman(Regular),none,Weekly,Monthly,67,36,shg_livestock,shg_livestock,-,Active,325393236355.0,Savings (Default),SBIN1870064,Churu,PUNJAB NATIONAL BANK,,True
